id,host_yrs_experience,host_response_time,host_response_rate,host_is_superhost,host_listings_count,host_identity_verified,accommodates,bathrooms,bedrooms,beds,bed_type,charge_cleaning_fee,guests_included,charge_extra_people,availability_60,number_of_reviews,review_recency,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,reviews_per_month,review_scores_rating,target_recommendation_numeric,target_recommendation
7599096,4.6,within a few hours,100%,f,1,t,4,1,2,2,Real Bed,t,3,t,43,22,2.90,10,10,10,10,10,10,f,flexible,1.08,100,1,good
3401363,5.7,N/A,N/A,f,1,t,2,1,1,1,Real Bed,f,1,f,0,1,5.56,10,10,10,10,10,10,f,flexible,0.03,100,1,good
6545659,6.0,N/A,N/A,f,1,t,3,1,1,2,Real Bed,t,4,f,0,10,3.67,10,10,10,10,10,10,f,moderate,0.53,100,1,good
7130139,4.6,within a day,100%,f,6,t,6,3.5,3,3,Real Bed,t,1,f,58,2,4.57,10,10,8,10,10,10,f,strict,0.09,100,1,good
1034730,6.9,within a few hours,100%,f,2,t,2,1,1,1,Real Bed,t,1,t,0,6,2.88,10,9,10,10,10,10,f,flexible,0.81,100,1,good
13878820,3.6,N/A,N/A,f,1,f,2,1,1,1,Real Bed,t,2,t,0,1,3.24,10,10,10,10,10,10,f,flexible,0.19,100,1,good
18072716,4.4,within an hour,100%,f,1,f,2,1,1,3,Real Bed,f,1,f,0,1,2.81,10,10,10,10,10,10,t,flexible,1,100,1,good
9682849,8.4,a few days or more,0%,f,1,t,3,1,1,2,Real Bed,t,2,t,60,2,4.22,10,10,10,10,10,10,f,flexible,0.12,100,1,good
4504074,7.6,within an hour,100%,f,1,t,2,1,1,1,Real Bed,t,1,f,0,3,3.97,10,9,10,10,10,10,f,flexible,0.14,100,1,good
16365915,5.4,within an hour,100%,f,1,t,4,1,1,1,Real Bed,t,3,t,8,8,2.81,10,10,10,10,9,10,f,moderate,1.85,100,1,good
1025173,7.8,within an hour,100%,f,7,t,4,1,1,3,Real Bed,t,2,t,59,15,3.25,10,10,10,10,10,10,f,moderate,0.45,100,1,good
14533631,3.5,within a few hours,100%,f,1,t,6,2.5,2,3,Real Bed,f,1,f,7,2,3.05,10,9,10,10,10,10,t,moderate,0.24,100,1,good
17606648,5.4,within an hour,100%,f,1,t,2,1,1,1,Real Bed,t,2,t,45,12,2.81,10,10,10,10,10,10,t,moderate,6.43,100,1,good
16230660,6.4,within an hour,100%,t,4,t,1,1,1,1,Real Bed,t,1,t,0,2,3.17,10,10,10,10,10,10,t,flexible,0.41,100,1,good
1164237,8.3,within a day,100%,f,1,t,2,1.5,1,1,Real Bed,t,1,t,58,1,3.64,10,10,10,10,10,10,f,flexible,0.1,100,1,good
6590800,6.6,within a day,75%,f,2,t,2,1,1,1,Real Bed,t,2,t,0,1,4.67,10,10,10,10,8,10,f,flexible,0.04,100,1,good
7114636,4.6,N/A,N/A,f,1,t,2,1,1,1,Real Bed,f,1,f,0,1,4.47,10,10,10,10,10,10,f,flexible,0.05,100,1,good
4098739,5.8,within an hour,100%,f,1,t,2,1,1,1,Real Bed,t,1,t,42,1,3.64,10,10,10,10,10,10,f,moderate,0.1,100,1,good
15632125,6.4,within an hour,100%,t,4,t,4,1,1,2,Real Bed,t,1,t,0,2,3.14,10,9,10,10,9,9,t,flexible,0.46,100,1,good
5277830,5.0,within a few hours,100%,f,1,t,2,1,1,1,Real Bed,t,2,t,10,4,3.08,10,10,10,10,10,10,f,moderate,0.16,100,1,good
3032285,5.8,within a day,80%,f,2,f,2,1.5,1,1,Pull-out Sofa,f,1,f,59,33,3.46,10,10,10,10,10,10,f,strict,0.92,100,1,good
14319534,9.1,within a few hours,90%,f,1,t,2,1,1,1,Real Bed,t,2,t,8,2,3.46,10,10,10,10,10,10,f,moderate,0.22,100,1,good
13861444,6.1,within a day,50%,f,1,t,2,1,1,1,Real Bed,t,1,f,10,1,3.25,10,10,10,10,10,10,f,flexible,0.18,100,1,good
6716261,5.4,within an hour,100%,f,1,t,2,1,1,1,Real Bed,f,1,t,60,1,4.65,10,10,10,10,10,10,f,flexible,0.04,100,1,good
10385398,6.1,N/A,N/A,f,1,t,4,2,3,3,Real Bed,f,4,t,35,1,3.51,10,10,10,10,10,10,f,moderate,0.12,100,1,good
15300558,3.4,within a day,100%,t,1,f,4,1,1,1,Real Bed,t,1,f,30,7,2.82,10,10,10,10,10,9,f,strict,1.01,100,1,good
16677077,6.0,within a few hours,100%,f,1,t,2,1,0,1,Real Bed,t,1,f,49,4,2.84,10,10,10,10,10,10,f,flexible,1.05,100,1,good
619372,7.6,N/A,N/A,f,1,t,4,2,1,2,Real Bed,t,1,f,0,1,3.56,10,10,10,10,10,10,f,flexible,0.11,100,1,good
749755,7.3,N/A,N/A,f,1,f,4,1.5,2,2,Real Bed,t,1,f,0,1,7.10,10,10,10,10,10,10,f,moderate,0.02,100,1,good
945240,7.0,within a day,50%,f,1,t,8,3,4,7,Real Bed,t,1,f,0,5,5.47,10,10,9,10,9,9,f,strict,0.11,100,1,good
15887753,3.3,within an hour,100%,f,1,f,2,1,0,1,Real Bed,t,1,f,59,3,2.81,10,10,10,10,10,9,t,moderate,2.81,100,1,good
12609225,4.0,N/A,N/A,f,1,t,8,4.5,4,4,Real Bed,t,4,t,0,1,3.55,10,10,10,10,10,10,f,strict,0.11,100,1,good
17753592,9.4,within an hour,100%,f,1,t,2,1,1,1,Real Bed,t,1,f,8,3,2.83,10,10,10,10,10,10,f,flexible,2.31,100,1,good
12838390,7.5,within a few hours,100%,t,2,t,2,1,1,2,Real Bed,f,2,t,0,15,2.87,10,10,10,10,10,10,f,flexible,1.24,100,1,good
12042704,7.1,within an hour,100%,f,1,f,2,1,1,1,Real Bed,f,1,f,15,5,2.90,10,10,10,10,10,10,f,flexible,0.38,100,1,good
4808274,7.3,within an hour,100%,f,2,f,4,2,2,2,Real Bed,t,1,t,38,2,2.81,10,10,10,10,10,10,t,moderate,2,100,1,good
1793286,8.0,N/A,N/A,f,1,t,2,1,1,1,Real Bed,f,1,f,0,2,4.38,10,9,10,10,10,10,f,moderate,0.07,100,1,good
6642942,4.7,within an hour,100%,t,3,f,2,1,1,2,Real Bed,t,1,t,54,1,2.82,10,10,10,10,10,10,t,strict,1,100,1,good
11230266,8.1,within a few hours,75%,f,1,t,3,1,2,1,Real Bed,t,2,t,30,2,3.58,10,10,10,10,10,10,f,strict,0.14,100,1,good
16406232,6.1,within a few hours,100%,f,1,f,2,1,1,1,Real Bed,t,2,t,9,1,2.98,10,10,10,10,10,10,f,flexible,0.46,100,1,good
6445663,4.9,within a few hours,100%,f,1,t,1,1,0,1,Real Bed,f,1,f,0,4,2.89,10,10,10,10,10,10,f,strict,0.18,100,1,good
4803920,8.6,N/A,N/A,f,1,t,5,1.5,3,3,Real Bed,t,1,t,60,1,3.61,10,10,10,10,10,10,f,moderate,0.1,100,1,good
17907301,3.9,within an hour,100%,f,2,t,4,1,1,3,Real Bed,t,2,t,11,2,2.81,10,10,10,10,10,10,f,flexible,2,100,1,good
12073988,4.1,within an hour,100%,f,2,f,2,1,0,1,Real Bed,t,1,f,55,3,3.37,10,10,10,10,10,10,f,strict,0.33,100,1,good
17002531,4.8,within a day,100%,f,2,t,2,1.5,1,1,Real Bed,t,2,t,31,1,2.88,10,8,6,8,10,10,f,flexible,0.94,100,1,good
14250581,6.7,within a few hours,100%,t,1,t,2,1,1,1,Real Bed,t,1,t,56,15,2.81,10,10,10,10,10,10,f,strict,1.65,100,1,good
9231765,10.3,N/A,N/A,f,1,t,2,1,0,1,Real Bed,t,2,t,0,4,3.70,10,10,10,10,10,10,f,moderate,0.32,100,1,good
11873329,6.3,within an hour,100%,f,1,t,1,1,0,1,Real Bed,t,1,f,0,1,2.87,8,10,10,10,8,8,f,moderate,1,100,1,good
11802204,4.1,within an hour,100%,t,3,t,2,1,1,1,Real Bed,t,1,f,29,79,2.82,10,10,10,10,10,10,f,strict,6.34,100,1,good
3308460,6.8,within an hour,100%,t,1,t,2,1,1,1,Real Bed,t,1,f,33,41,2.81,10,10,10,10,10,10,t,moderate,2.8,100,1,good
5051979,7.2,N/A,N/A,f,1,t,3,1,0,2,Real Bed,f,1,f,0,4,4.85,10,10,10,10,10,10,f,flexible,0.15,100,1,good
16058651,3.3,within a day,100%,f,1,f,2,1,1,1,Real Bed,t,2,t,60,1,3.13,10,10,10,10,10,10,f,flexible,0.25,100,1,good
12685925,4.7,within an hour,100%,f,1,t,2,1,1,1,Real Bed,t,1,f,34,4,2.83,10,10,10,10,10,10,t,moderate,1.35,100,1,good
13250089,7.8,N/A,N/A,f,1,t,2,1,0,1,Real Bed,t,1,f,0,3,3.48,10,9,10,10,9,10,f,flexible,0.31,100,1,good
9578624,8.3,N/A,N/A,f,1,t,2,1,1,1,Real Bed,f,1,f,0,4,3.15,10,10,10,10,10,10,f,moderate,0.24,100,1,good
4709276,5.2,N/A,N/A,f,1,t,1,1,1,1,Real Bed,t,1,f,0,2,3.67,10,10,10,10,10,10,f,flexible,0.19,100,1,good
7088639,7.3,within an hour,100%,t,3,t,7,3,3,4,Real Bed,t,6,t,0,5,3.49,10,9,10,10,10,10,f,strict,0.23,100,1,good
17443238,6.4,within an hour,100%,f,1,t,3,1,0,2,Real Bed,t,4,t,36,1,2.80,10,10,10,10,10,10,t,flexible,1,100,1,good
13248326,4.1,within a few hours,75%,f,1,f,2,1,1,1,Real Bed,t,1,f,0,2,2.82,10,10,10,10,10,10,f,strict,1.2,100,1,good
14755853,3.8,within a few hours,100%,f,1,t,2,1,1,1,Real Bed,t,1,f,5,2,3.40,10,10,10,10,10,10,f,moderate,0.25,100,1,good
6169700,7.4,within a day,100%,f,2,t,4,1,2,2,Real Bed,t,1,f,0,3,3.52,10,10,10,10,10,10,f,strict,0.14,100,1,good
12070798,5.5,N/A,N/A,f,1,t,4,2,2,2,Real Bed,t,1,f,34,1,3.64,10,10,10,10,10,10,f,strict,0.1,100,1,good
6363099,9.9,within a few hours,100%,f,1,t,4,2,2,2,Real Bed,t,4,t,11,6,4.00,10,10,10,10,10,10,f,strict,0.29,100,1,good
11605415,4.0,within an hour,100%,f,1,t,10,2.5,3,6,Real Bed,t,8,t,0,5,3.14,10,10,10,10,10,10,f,moderate,0.38,100,1,good
18023213,5.4,within an hour,100%,f,1,f,2,1,1,1,Real Bed,t,1,f,10,1,2.83,10,10,10,10,10,10,f,flexible,1,100,1,good
6688874,4.7,a few days or more,0%,f,1,t,8,4.5,4,4,Real Bed,f,1,f,58,1,4.55,10,8,10,10,10,10,t,flexible,0.05,100,1,good
6361729,4.8,N/A,N/A,f,1,f,6,3.5,3,3,Real Bed,t,6,t,11,2,4.55,10,10,10,10,10,10,f,strict,0.09,100,1,good
15534354,7.9,N/A,N/A,f,1,t,4,1,1,2,Real Bed,t,2,t,0,2,3.11,10,10,10,10,10,10,f,moderate,0.46,100,1,good
15193693,8.4,within an hour,100%,t,6,t,2,1,1,1,Real Bed,t,1,t,46,1,2.96,10,10,10,10,10,10,f,strict,0.52,100,1,good
12322336,3.9,N/A,N/A,f,1,f,4,1,1,3,Real Bed,f,1,f,0,2,3.61,10,9,10,10,10,10,f,strict,0.2,100,1,good
15730052,8.2,within an hour,100%,f,1,t,3,1,2,2,Real Bed,t,3,t,19,1,2.93,10,10,10,10,8,8,f,strict,0.65,100,1,good
16974771,4.1,within an hour,100%,f,1,f,6,2.5,3,3,Real Bed,t,6,t,50,1,2.82,10,10,10,10,10,10,t,flexible,1,100,1,good
66796,9.6,within a few hours,100%,f,1,f,2,1,1,1,Real Bed,t,2,t,29,21,3.41,10,10,10,10,10,10,f,strict,0.27,100,1,good
18251898,4.6,within an hour,99%,f,21,t,4,1,1,1,Real Bed,f,2,t,35,1,2.83,10,10,10,10,10,10,t,strict,1,100,1,good
14321176,3.6,within an hour,90%,f,1,f,3,1,1,1,Real Bed,t,1,f,11,2,2.84,9,10,8,9,10,10,f,strict,2,100,1,good
13754457,4.5,within an hour,100%,f,3,t,2,1,1,1,Real Bed,t,1,t,59,3,3.51,10,10,10,10,9,10,f,moderate,0.31,100,1,good
13546556,4.6,N/A,N/A,f,1,f,4,2,2,2,Real Bed,t,1,t,60,7,3.50,10,10,9,10,10,10,t,moderate,0.69,100,1,good
14577594,3.9,within an hour,100%,t,6,f,4,1,1,2,Real Bed,t,1,f,21,1,3.49,10,10,10,10,10,10,t,strict,0.12,100,1,good
14358238,8.8,within an hour,100%,f,3,t,1,1,1,1,Real Bed,t,1,f,0,5,3.39,10,10,10,10,10,10,f,moderate,0.59,100,1,good
11513818,4.7,N/A,N/A,f,1,t,1,1,1,1,Real Bed,f,1,f,0,1,3.96,10,10,10,10,10,10,f,flexible,0.07,100,1,good
15397316,3.9,within an hour,100%,t,6,f,6,2,2,3,Real Bed,t,1,f,14,2,2.93,10,10,10,10,10,10,t,strict,1.11,100,1,good
12833485,5.6,N/A,N/A,f,1,f,2,1,1,1,Real Bed,t,1,f,0,1,3.75,10,10,10,10,10,10,f,flexible,0.09,100,1,good
11949881,5.6,within a day,100%,f,1,t,2,1,1,1,Real Bed,t,2,t,25,7,2.94,10,10,9,10,10,9,f,strict,0.61,100,1,good
13226398,4.4,within a few hours,82%,f,2,f,2,1,1,1,Real Bed,t,1,f,56,2,3.63,10,10,9,8,10,9,f,flexible,0.19,100,1,good
15194617,3.4,within a few hours,100%,f,1,f,2,1,1,1,Real Bed,f,1,f,46,1,3.33,10,10,10,10,10,8,f,flexible,0.16,100,1,good
14341673,3.5,within a day,100%,f,1,f,4,1,1,2,Pull-out Sofa,t,1,f,59,2,2.89,10,9,10,9,10,10,f,strict,0.27,100,1,good
17749537,3.1,within an hour,100%,f,1,t,4,1,1,3,Real Bed,t,4,t,26,6,2.81,10,10,10,10,10,10,t,strict,4.86,100,1,good
13094324,4.5,N/A,N/A,f,1,t,4,0,2,3,Real Bed,f,1,f,0,3,3.58,10,10,10,10,10,10,f,flexible,0.28,100,1,good
18462333,3.5,within a few hours,100%,f,2,f,3,1,1,1,Real Bed,t,2,t,31,1,2.80,10,10,10,10,10,10,t,flexible,1,100,1,good
17344770,3.0,within an hour,100%,f,1,t,5,2,2,2,Real Bed,t,1,f,27,5,2.84,10,10,10,10,10,10,f,moderate,2.46,100,1,good
16159946,3.2,within an hour,100%,t,1,t,2,1,2,1,Real Bed,f,1,f,27,8,2.90,10,10,10,10,10,10,t,strict,1.69,100,1,good
11568447,6.3,within an hour,100%,f,1,t,2,1,1,1,Real Bed,t,1,f,59,2,3.84,10,10,10,10,10,10,f,moderate,0.15,100,1,good
15166328,3.5,within an hour,98%,t,7,t,4,1.5,2,2,Real Bed,t,1,f,60,7,3.08,10,10,10,10,10,10,f,strict,0.96,100,1,good
9998927,6.1,N/A,N/A,f,1,t,4,1,1,2,Real Bed,t,1,f,0,3,3.96,10,10,9,10,10,10,f,strict,0.18,100,1,good
15164902,5.3,within a few hours,100%,t,1,t,5,2,2,3,Real Bed,t,1,f,34,3,3.16,10,9,10,10,10,10,f,flexible,0.49,100,1,good
17192997,3.0,within a few hours,100%,f,1,f,2,1,1,1,Real Bed,t,1,f,56,4,2.83,10,10,10,10,10,10,f,moderate,2.61,100,1,good
14178037,3.6,N/A,N/A,f,1,f,3,1,1,1,Real Bed,f,1,f,0,3,3.52,9,10,10,10,10,10,t,flexible,0.33,100,1,good
17779950,3.6,within an hour,100%,f,20,t,4,1.5,1,3,Real Bed,t,2,t,4,8,2.85,10,10,10,10,10,10,f,flexible,5.45,100,1,good
12208768,4.4,N/A,N/A,f,1,f,3,1,1,1,Real Bed,t,1,f,40,1,3.59,10,10,10,10,10,10,f,flexible,0.1,100,1,good
5061730,5.1,within an hour,100%,f,2,f,2,1,1,2,Real Bed,f,2,t,60,2,4.51,9,8,10,10,10,8,f,strict,0.08,100,1,good
14692747,7.0,within an hour,100%,t,2,t,2,1,1,1,Real Bed,f,1,f,13,19,2.90,10,10,10,10,10,10,f,flexible,2.43,100,1,good
16193690,3.9,within an hour,100%,t,1,t,5,2,2,2,Real Bed,t,1,f,27,18,2.81,10,10,10,10,10,10,f,moderate,4.66,100,1,good
16791611,3.7,within an hour,100%,t,7,t,6,1.5,2,3,Real Bed,f,1,f,53,4,2.87,10,10,10,10,10,10,t,strict,2.07,100,1,good
9842271,8.2,within an hour,100%,f,2,t,2,1,1,1,Real Bed,t,1,t,5,4,2.83,10,9,9,10,10,10,f,strict,0.24,100,1,good
17640798,3.9,within an hour,98%,f,11,t,5,2,2,2,Real Bed,t,1,f,47,4,2.85,10,10,10,10,10,10,t,moderate,3.16,100,1,good
16193065,11.0,within a few hours,100%,f,1,t,2,1,1,1,Real Bed,t,1,f,0,2,2.94,10,10,10,10,10,10,f,flexible,0.47,100,1,good
16782568,9.4,within an hour,97%,f,7,f,6,1.5,2,3,Real Bed,f,1,f,59,1,2.83,10,10,10,10,10,10,f,strict,1,100,1,good
743501,7.3,within a day,100%,f,1,f,6,2,1,5,Real Bed,t,2,t,60,1,6.84,10,10,10,10,10,10,f,strict,0.02,100,1,good
15501084,3.4,N/A,N/A,f,1,f,1,1,1,1,Real Bed,t,1,f,59,1,3.35,10,10,10,10,10,,f,flexible,0.15,100,1,good
14013318,3.6,N/A,N/A,f,2,f,1,1,1,1,Couch,t,1,t,0,1,3.58,10,10,10,10,10,10,f,flexible,0.11,100,1,good
16611015,3.2,within an hour,100%,f,1,t,2,1,1,1,Real Bed,f,2,t,0,1,2.81,10,10,10,10,10,10,f,flexible,1,100,1,good
18199167,4.8,within an hour,100%,t,3,t,4,1,0,1,Real Bed,t,2,t,26,3,2.81,10,10,10,10,10,10,t,moderate,3,100,1,good
18197979,4.8,within an hour,100%,t,3,t,2,1.5,1,1,Real Bed,t,2,t,34,2,2.83,10,10,10,10,10,10,t,moderate,2,100,1,good
3533565,5.6,N/A,N/A,f,1,t,2,1,1,1,Real Bed,f,1,t,0,5,3.35,10,10,10,10,10,10,f,flexible,0.15,100,1,good
18198400,4.8,within an hour,100%,t,3,t,2,1,1,1,Real Bed,t,2,t,46,3,2.81,10,10,10,10,10,10,t,moderate,3,100,1,good
14860539,3.5,N/A,N/A,f,1,f,2,1,1,1,Real Bed,t,1,f,59,1,3.45,10,10,10,10,10,10,f,flexible,0.13,100,1,good
13531384,3.7,within a few hours,100%,f,2,t,2,2,1,1,Futon,f,1,f,56,8,2.85,10,10,10,10,10,10,f,flexible,0.74,100,1,good
6939477,4.7,within a day,90%,f,4,t,1,1,1,1,Real Bed,t,1,f,0,6,2.85,10,10,10,10,10,10,f,moderate,0.28,100,1,good
2262599,9.1,within an hour,100%,t,2,t,2,1,1,1,Real Bed,t,2,t,60,11,3.01,10,10,10,10,10,10,f,strict,0.41,100,1,good
7340535,4.7,within a day,90%,f,4,t,1,1,1,1,Real Bed,t,1,f,2,3,3.10,10,10,10,10,9,10,f,strict,0.19,100,1,good
16767390,3.8,within a day,90%,f,2,t,2,1,0,1,Real Bed,t,1,f,0,1,3.01,10,8,10,10,8,10,f,moderate,0.38,100,1,good
16603312,3.1,within a few hours,100%,f,1,f,2,1,1,1,Real Bed,f,1,f,60,1,3.07,10,10,10,10,10,10,f,moderate,0.3,100,1,good
17746766,2.9,within a few hours,100%,f,1,f,2,1,1,1,Real Bed,f,1,f,58,3,2.81,10,10,10,10,10,10,f,flexible,2.81,100,1,good
15635914,4.8,within an hour,100%,f,3,t,2,1,1,1,Real Bed,t,1,f,0,20,2.88,10,10,10,10,10,10,f,flexible,3.19,100,1,good
15910220,3.5,within an hour,100%,f,3,f,2,1,1,1,Real Bed,f,1,f,15,1,3.07,10,8,10,10,10,10,f,flexible,0.3,100,1,good
16604703,3.8,within an hour,100%,f,2,f,3,1,1,2,Real Bed,t,1,f,1,9,2.87,10,9,10,10,9,10,f,strict,3.1,100,1,good
17904544,2.9,within an hour,100%,f,1,f,2,1,1,1,Real Bed,f,1,f,57,1,2.85,10,10,10,10,8,10,f,flexible,0.94,100,1,good
10337903,6.6,within a day,100%,f,1,t,4,1,1,1,Real Bed,t,2,f,0,71,2.87,10,10,10,10,10,10,f,moderate,4.48,100,1,good
13284849,6.4,N/A,N/A,f,1,t,4,1,1,1,Real Bed,f,1,f,0,1,3.12,10,10,10,10,10,10,t,moderate,0.25,100,1,good
6004720,5.8,within an hour,100%,f,2,t,2,1,1,1,Real Bed,f,1,t,0,1,3.53,10,8,8,10,8,6,f,strict,0.11,100,1,good
17996526,4.1,within an hour,100%,f,1,t,4,1,3,4,Real Bed,f,1,f,41,2,2.83,10,10,10,10,10,10,f,strict,2,100,1,good
17733920,3.1,within an hour,100%,t,2,f,2,1,1,1,Real Bed,t,1,t,60,2,2.86,10,8,10,10,10,8,t,flexible,1.28,100,1,good
2376285,8.2,within a day,93%,f,4,t,8,1,4,4,Real Bed,t,4,t,2,2,3.67,10,10,10,10,10,10,f,moderate,0.15,100,1,good
9335247,5.1,within a few hours,100%,f,1,t,2,1,1,1,Real Bed,t,2,t,25,5,4.15,10,10,10,10,10,10,f,flexible,0.28,100,1,good
17642407,3.0,within an hour,100%,f,4,t,9,3,4,5,Real Bed,t,1,f,36,3,2.83,10,10,10,9,9,10,t,strict,2.2,100,1,good
12453356,3.9,within an hour,100%,f,1,t,2,1,1,1,Real Bed,f,1,f,59,2,3.35,9,8,9,10,9,10,t,strict,0.24,100,1,good
7019957,8.0,within an hour,100%,f,1,t,2,1,0,1,Futon,t,1,f,40,10,2.81,10,10,10,10,10,10,f,flexible,0.46,100,1,good
16260278,6.2,N/A,N/A,f,1,t,2,1,1,1,Real Bed,t,3,t,15,1,3.13,10,10,10,10,10,10,f,flexible,0.25,100,1,good
11606890,7.0,within a day,100%,t,2,t,2,1,1,1,Real Bed,t,2,t,42,4,2.93,10,10,10,10,10,10,f,strict,0.37,100,1,good
725255,7.4,within an hour,100%,f,1,t,3,1,2,2,Real Bed,t,1,t,12,7,2.92,10,10,10,10,10,9,f,strict,0.39,100,1,good
18005939,4.2,within an hour,100%,f,2,f,4,2,1,3,Real Bed,t,3,t,1,2,2.81,10,10,10,10,10,10,f,flexible,2,100,1,good
18201886,4.0,within a few hours,60%,f,1,f,4,1,1,2,Real Bed,t,4,t,7,1,2.82,10,10,10,10,10,10,f,moderate,1,100,1,good
8568074,7.5,N/A,N/A,f,1,f,1,1,1,1,Real Bed,f,1,f,60,1,4.30,10,10,10,10,10,10,f,flexible,0.05,100,1,good
11253959,7.8,N/A,N/A,f,1,t,2,1,1,2,Real Bed,t,1,f,60,1,4.00,10,10,10,10,8,10,f,flexible,0.07,100,1,good
16740870,3.1,within a few hours,100%,f,1,f,2,1,1,1,Real Bed,t,1,f,0,2,2.93,10,10,10,10,10,10,f,flexible,1.13,100,1,good
13565502,8.2,within an hour,100%,f,3,t,2,1,1,1,Real Bed,t,1,t,7,3,3.05,10,9,8,10,10,10,f,strict,0.49,100,1,good
17946767,6.1,within a day,50%,f,1,t,4,1,1,1,Real Bed,f,1,f,19,1,2.84,8,10,8,8,10,10,f,strict,1,100,1,good
6882347,7.7,within a day,100%,f,1,t,2,1,1,1,Real Bed,t,2,t,0,10,2.92,10,10,10,10,10,10,f,strict,0.46,100,1,good
1246974,6.7,N/A,N/A,f,1,t,5,2,3,3,Real Bed,t,1,f,20,1,4.47,10,6,10,8,10,10,f,strict,0.05,100,1,good
13562051,7.7,within an hour,100%,f,4,t,15,4,5,11,Real Bed,t,10,t,36,1,3.01,10,10,10,10,10,10,f,strict,0.3,100,1,good
12905264,4.4,N/A,N/A,f,1,f,4,1,1,1,Real Bed,t,1,t,60,1,3.55,10,10,10,10,10,10,f,strict,0.11,100,1,good
15396645,7.4,within an hour,100%,f,1,t,4,2,2,2,Real Bed,t,2,t,0,3,2.99,10,10,10,10,10,10,f,strict,0.72,100,1,good
11462926,5.2,within an hour,92%,t,6,t,4,1.5,1,3,Real Bed,t,1,t,60,8,2.83,10,10,10,10,10,10,f,strict,0.56,100,1,good
18346606,2.9,within a few hours,100%,f,1,f,3,1.5,1,2,Real Bed,t,1,t,37,1,2.81,10,10,10,10,10,10,f,strict,1,100,1,good
5744266,7.1,within an hour,100%,t,9,t,2,1,0,1,Real Bed,t,2,t,0,2,2.85,10,9,8,10,10,10,f,strict,0.08,100,1,good
13191317,5.4,within an hour,100%,f,50,t,4,1,1,4,Real Bed,t,1,t,60,5,2.80,10,9,10,10,10,10,f,flexible,0.61,100,1,good
17670660,8.3,within an hour,100%,f,2,t,2,1,1,2,Real Bed,t,2,t,42,6,2.81,10,10,10,10,10,10,f,moderate,4.74,100,1,good
7196827,6.4,within an hour,100%,t,1,t,2,1,1,1,Futon,t,1,f,19,23,2.87,10,10,10,10,10,10,f,moderate,1.05,100,1,good
2268086,6.1,within an hour,100%,t,1,t,2,1,0,1,Real Bed,t,1,f,44,46,2.88,10,10,10,10,10,10,f,moderate,1.18,100,1,good
13689374,6.0,within an hour,100%,t,1,t,2,1,1,2,Real Bed,t,1,f,52,14,2.81,10,10,10,10,10,10,t,flexible,1.49,100,1,good
6153658,7.7,within an hour,100%,f,4,t,7,2,2,3,Real Bed,t,4,t,37,2,2.82,10,10,10,10,10,10,t,strict,0.16,100,1,good
17025795,4.3,within a day,86%,f,1,t,3,1,1,2,Real Bed,t,3,t,31,1,2.88,10,10,10,10,10,10,f,strict,1,100,1,good
1346796,7.2,within an hour,100%,f,2,t,7,3,4,5,Real Bed,t,1,f,60,1,4.32,10,10,10,10,10,10,f,strict,0.05,100,1,good
6677297,4.8,N/A,N/A,f,1,f,2,1,1,1,Real Bed,f,1,f,0,8,4.50,10,9,10,10,10,10,f,flexible,0.35,100,1,good
13041663,6.7,N/A,N/A,f,2,t,2,1,1,1,Real Bed,t,1,f,0,2,3.54,10,10,10,9,9,9,t,moderate,0.22,100,1,good
14745488,3.6,within an hour,100%,f,3,f,2,1.5,1,1,Real Bed,t,1,t,55,5,2.83,10,10,10,10,10,10,f,strict,0.74,100,1,good
13564648,8.2,within an hour,100%,f,3,t,4,2,1,1,Real Bed,t,1,t,32,4,2.88,10,10,9,10,10,10,f,strict,0.41,100,1,good
16219227,5.7,within an hour,100%,t,2,t,4,1.5,1,2,Real Bed,t,2,t,0,1,3.15,10,10,10,10,10,10,t,flexible,0.23,100,1,good
15857176,3.3,within a day,89%,f,1,t,3,1,1,1,Real Bed,t,1,f,45,6,2.84,10,9,10,10,10,9,f,moderate,1.24,100,1,good
14089118,3.6,N/A,N/A,f,1,f,2,1,0,1,Real Bed,f,1,f,0,1,3.55,10,10,10,10,10,8,f,flexible,0.11,100,1,good
13623188,6.0,within an hour,100%,f,4,t,2,1,0,1,Real Bed,t,2,t,25,16,2.85,10,10,10,10,9,10,f,flexible,1.51,100,1,good
15718664,5.5,N/A,N/A,f,1,t,2,1,1,1,Real Bed,t,2,t,0,2,3.27,10,9,10,10,9,10,t,moderate,0.34,100,1,good
9887893,4.2,within a day,100%,f,2,t,6,1,3,3,Real Bed,t,1,f,0,1,4.15,10,10,10,10,10,10,f,moderate,0.06,100,1,good
13226007,5.2,N/A,N/A,f,1,f,3,1,1,1,Real Bed,t,1,f,0,2,3.50,10,10,10,10,9,10,f,flexible,0.22,100,1,good
18042545,5.1,within an hour,100%,f,3,t,2,1,1,1,Real Bed,t,1,t,17,4,2.82,10,10,10,10,10,10,t,moderate,4,100,1,good
13685052,7.3,within an hour,100%,f,3,t,2,1,1,1,Real Bed,t,1,f,0,2,3.50,10,10,10,9,9,10,f,flexible,0.22,100,1,good
17746557,2.9,within an hour,100%,f,1,f,4,1,2,2,Real Bed,t,1,f,23,3,2.84,10,10,10,10,10,10,t,flexible,2.43,100,1,good
